A,B,C,D,F
1.0,2013-01-02,1.0,3,foo_74663
1.0,2013-01-02,1.0,3,foo_74664
1.0,2013-01-02,1.0,3,foo_74665
1.0,2013-01-02,1.0,3,foo_74666
1.0,2013-01-02,1.0,3,foo_74667
1.0,2013-01-02,1.0,3,foo_74668
1.0,2013-01-02,1.0,3,foo_74669
1.0,2013-01-02,1.0,3,foo_74670
1.0,2013-01-02,1.0,3,foo_74671
1.0,2013-01-02,1.0,3,foo_74672
1.0,2013-01-02,1.0,3,foo_74673
1.0,2013-01-02,1.0,3,foo_74674
1.0,2013-01-02,1.0,3,foo_74675
1.0,2013-01-02,1.0,3,foo_74676
1.0,2013-01-02,1.0,3,foo_74677
1.0,2013-01-02,1.0,3,foo_74678
1.0,2013-01-02,1.0,3,foo_74679
1.0,2013-01-02,1.0,3,foo_74680
1.0,2013-01-02,1.0,3,foo_74681
1.0,2013-01-02,1.0,3,foo_74682
1.0,2013-01-02,1.0,3,foo_74683
1.0,2013-01-02,1.0,3,foo_74684
1.0,2013-01-02,1.0,3,foo_74685
1.0,2013-01-02,1.0,3,foo_74686
1.0,2013-01-02,1.0,3,foo_74687
1.0,2013-01-02,1.0,3,foo_74688
1.0,2013-01-02,1.0,3,foo_74689
1.0,2013-01-02,1.0,3,foo_74690
1.0,2013-01-02,1.0,3,foo_74691
1.0,2013-01-02,1.0,3,foo_74692
1.0,2013-01-02,1.0,3,foo_74693
1.0,2013-01-02,1.0,3,foo_74694
1.0,2013-01-02,1.0,3,foo_74695
1.0,2013-01-02,1.0,3,foo_74696
1.0,2013-01-02,1.0,3,foo_74697
1.0,2013-01-02,1.0,3,foo_74698
1.0,2013-01-02,1.0,3,foo_74699
1.0,2013-01-02,1.0,3,foo_74700
1.0,2013-01-02,1.0,3,foo_74701
1.0,2013-01-02,1.0,3,foo_74702
1.0,2013-01-02,1.0,3,foo_74703
1.0,2013-01-02,1.0,3,foo_74704
1.0,2013-01-02,1.0,3,foo_74705
1.0,2013-01-02,1.0,3,foo_74706
1.0,2013-01-02,1.0,3,foo_74707
1.0,2013-01-02,1.0,3,foo_74708
1.0,2013-01-02,1.0,3,foo_74709
1.0,2013-01-02,1.0,3,foo_74710
1.0,2013-01-02,1.0,3,foo_74711
1.0,2013-01-02,1.0,3,foo_74712
1.0,2013-01-02,1.0,3,foo_74713
1.0,2013-01-02,1.0,3,foo_74714
1.0,2013-01-02,1.0,3,foo_74715
1.0,2013-01-02,1.0,3,foo_74716
1.0,2013-01-02,1.0,3,foo_74717
1.0,2013-01-02,1.0,3,foo_74718
1.0,2013-01-02,1.0,3,foo_74719
1.0,2013-01-02,1.0,3,foo_74720
1.0,2013-01-02,1.0,3,foo_74721
1.0,2013-01-02,1.0,3,foo_74722
1.0,2013-01-02,1.0,3,foo_74723
1.0,2013-01-02,1.0,3,foo_74724
1.0,2013-01-02,1.0,3,foo_74725
1.0,2013-01-02,1.0,3,foo_74726
1.0,2013-01-02,1.0,3,foo_74727
1.0,2013-01-02,1.0,3,foo_74728
1.0,2013-01-02,1.0,3,foo_74729
1.0,2013-01-02,1.0,3,foo_74730
1.0,2013-01-02,1.0,3,foo_74731
1.0,2013-01-02,1.0,3,foo_74732
1.0,2013-01-02,1.0,3,foo_74733
1.0,2013-01-02,1.0,3,foo_74734
1.0,2013-01-02,1.0,3,foo_74735
1.0,2013-01-02,1.0,3,foo_74736
1.0,2013-01-02,1.0,3,foo_74737
1.0,2013-01-02,1.0,3,foo_74738
1.0,2013-01-02,1.0,3,foo_74739
1.0,2013-01-02,1.0,3,foo_74740
1.0,2013-01-02,1.0,3,foo_74741
1.0,2013-01-02,1.0,3,foo_74742
1.0,2013-01-02,1.0,3,foo_74743
1.0,2013-01-02,1.0,3,foo_74744
1.0,2013-01-02,1.0,3,foo_74745
1.0,2013-01-02,1.0,3,foo_74746
1.0,2013-01-02,1.0,3,foo_74747
1.0,2013-01-02,1.0,3,foo_74748
1.0,2013-01-02,1.0,3,foo_74749
1.0,2013-01-02,1.0,3,foo_74750
1.0,2013-01-02,1.0,3,foo_74751
1.0,2013-01-02,1.0,3,foo_74752
1.0,2013-01-02,1.0,3,foo_74753
1.0,2013-01-02,1.0,3,foo_74754
1.0,2013-01-02,1.0,3,foo_74755
1.0,2013-01-02,1.0,3,foo_74756
1.0,2013-01-02,1.0,3,foo_74757
1.0,2013-01-02,1.0,3,foo_74758
1.0,2013-01-02,1.0,3,foo_74759
1.0,2013-01-02,1.0,3,foo_74760
1.0,2013-01-02,1.0,3,foo_74761
1.0,2013-01-02,1.0,3,foo_74762
1.0,2013-01-02,1.0,3,foo_74763
1.0,2013-01-02,1.0,3,foo_74764
1.0,2013-01-02,1.0,3,foo_74765
1.0,2013-01-02,1.0,3,foo_74766
1.0,2013-01-02,1.0,3,foo_74767
1.0,2013-01-02,1.0,3,foo_74768
1.0,2013-01-02,1.0,3,foo_74769
1.0,2013-01-02,1.0,3,foo_74770
1.0,2013-01-02,1.0,3,foo_74771
1.0,2013-01-02,1.0,3,foo_74772
1.0,2013-01-02,1.0,3,foo_74773
1.0,2013-01-02,1.0,3,foo_74774
1.0,2013-01-02,1.0,3,foo_74775
1.0,2013-01-02,1.0,3,foo_74776
1.0,2013-01-02,1.0,3,foo_74777
1.0,2013-01-02,1.0,3,foo_74778
1.0,2013-01-02,1.0,3,foo_74779
1.0,2013-01-02,1.0,3,foo_74780
1.0,2013-01-02,1.0,3,foo_74781
1.0,2013-01-02,1.0,3,foo_74782
1.0,2013-01-02,1.0,3,foo_74783
1.0,2013-01-02,1.0,3,foo_74784
1.0,2013-01-02,1.0,3,foo_74785
1.0,2013-01-02,1.0,3,foo_74786
1.0,2013-01-02,1.0,3,foo_74787
1.0,2013-01-02,1.0,3,foo_74788
1.0,2013-01-02,1.0,3,foo_74789
1.0,2013-01-02,1.0,3,foo_74790
1.0,2013-01-02,1.0,3,foo_74791
1.0,2013-01-02,1.0,3,foo_74792
1.0,2013-01-02,1.0,3,foo_74793
1.0,2013-01-02,1.0,3,foo_74794
1.0,2013-01-02,1.0,3,foo_74795
1.0,2013-01-02,1.0,3,foo_74796
1.0,2013-01-02,1.0,3,foo_74797
1.0,2013-01-02,1.0,3,foo_74798
1.0,2013-01-02,1.0,3,foo_74799
1.0,2013-01-02,1.0,3,foo_74800
1.0,2013-01-02,1.0,3,foo_74801
1.0,2013-01-02,1.0,3,foo_74802
1.0,2013-01-02,1.0,3,foo_74803
1.0,2013-01-02,1.0,3,foo_74804
1.0,2013-01-02,1.0,3,foo_74805
1.0,2013-01-02,1.0,3,foo_74806
1.0,2013-01-02,1.0,3,foo_74807
1.0,2013-01-02,1.0,3,foo_74808
1.0,2013-01-02,1.0,3,foo_74809
1.0,2013-01-02,1.0,3,foo_74810
1.0,2013-01-02,1.0,3,foo_74811
1.0,2013-01-02,1.0,3,foo_74812
1.0,2013-01-02,1.0,3,foo_74813
1.0,2013-01-02,1.0,3,foo_74814
1.0,2013-01-02,1.0,3,foo_74815
1.0,2013-01-02,1.0,3,foo_74816
1.0,2013-01-02,1.0,3,foo_74817
1.0,2013-01-02,1.0,3,foo_74818
1.0,2013-01-02,1.0,3,foo_74819
1.0,2013-01-02,1.0,3,foo_74820
1.0,2013-01-02,1.0,3,foo_74821
1.0,2013-01-02,1.0,3,foo_74822
1.0,2013-01-02,1.0,3,foo_74823
1.0,2013-01-02,1.0,3,foo_74824
1.0,2013-01-02,1.0,3,foo_74825
1.0,2013-01-02,1.0,3,foo_74826
1.0,2013-01-02,1.0,3,foo_74827
1.0,2013-01-02,1.0,3,foo_74828
1.0,2013-01-02,1.0,3,foo_74829
1.0,2013-01-02,1.0,3,foo_74830
1.0,2013-01-02,1.0,3,foo_74831
1.0,2013-01-02,1.0,3,foo_74832
1.0,2013-01-02,1.0,3,foo_74833
1.0,2013-01-02,1.0,3,foo_74834
1.0,2013-01-02,1.0,3,foo_74835
1.0,2013-01-02,1.0,3,foo_74836
1.0,2013-01-02,1.0,3,foo_74837
1.0,2013-01-02,1.0,3,foo_74838
1.0,2013-01-02,1.0,3,foo_74839
1.0,2013-01-02,1.0,3,foo_74840
1.0,2013-01-02,1.0,3,foo_74841
1.0,2013-01-02,1.0,3,foo_74842
1.0,2013-01-02,1.0,3,foo_74843
1.0,2013-01-02,1.0,3,foo_74844
1.0,2013-01-02,1.0,3,foo_74845
1.0,2013-01-02,1.0,3,foo_74846
1.0,2013-01-02,1.0,3,foo_74847
1.0,2013-01-02,1.0,3,foo_74848
1.0,2013-01-02,1.0,3,foo_74849
1.0,2013-01-02,1.0,3,foo_74850
1.0,2013-01-02,1.0,3,foo_74851
1.0,2013-01-02,1.0,3,foo_74852
1.0,2013-01-02,1.0,3,foo_74853
1.0,2013-01-02,1.0,3,foo_74854
1.0,2013-01-02,1.0,3,foo_74855
1.0,2013-01-02,1.0,3,foo_74856
1.0,2013-01-02,1.0,3,foo_74857
1.0,2013-01-02,1.0,3,foo_74858
1.0,2013-01-02,1.0,3,foo_74859
1.0,2013-01-02,1.0,3,foo_74860
1.0,2013-01-02,1.0,3,foo_74861
1.0,2013-01-02,1.0,3,foo_74862
1.0,2013-01-02,1.0,3,foo_74863
1.0,2013-01-02,1.0,3,foo_74864
1.0,2013-01-02,1.0,3,foo_74865
1.0,2013-01-02,1.0,3,foo_74866
1.0,2013-01-02,1.0,3,foo_74867
1.0,2013-01-02,1.0,3,foo_74868
1.0,2013-01-02,1.0,3,foo_74869
1.0,2013-01-02,1.0,3,foo_74870
1.0,2013-01-02,1.0,3,foo_74871
1.0,2013-01-02,1.0,3,foo_74872
1.0,2013-01-02,1.0,3,foo_74873
1.0,2013-01-02,1.0,3,foo_74874
1.0,2013-01-02,1.0,3,foo_74875
1.0,2013-01-02,1.0,3,foo_74876
1.0,2013-01-02,1.0,3,foo_74877
1.0,2013-01-02,1.0,3,foo_74878
1.0,2013-01-02,1.0,3,foo_74879
1.0,2013-01-02,1.0,3,foo_74880
1.0,2013-01-02,1.0,3,foo_74881
1.0,2013-01-02,1.0,3,foo_74882
1.0,2013-01-02,1.0,3,foo_74883
1.0,2013-01-02,1.0,3,foo_74884
1.0,2013-01-02,1.0,3,foo_74885
1.0,2013-01-02,1.0,3,foo_74886
1.0,2013-01-02,1.0,3,foo_74887
1.0,2013-01-02,1.0,3,foo_74888
1.0,2013-01-02,1.0,3,foo_74889
1.0,2013-01-02,1.0,3,foo_74890
1.0,2013-01-02,1.0,3,foo_74891
1.0,2013-01-02,1.0,3,foo_74892
1.0,2013-01-02,1.0,3,foo_74893
1.0,2013-01-02,1.0,3,foo_74894
1.0,2013-01-02,1.0,3,foo_74895
1.0,2013-01-02,1.0,3,foo_74896
1.0,2013-01-02,1.0,3,foo_74897
1.0,2013-01-02,1.0,3,foo_74898
1.0,2013-01-02,1.0,3,foo_74899
1.0,2013-01-02,1.0,3,foo_74900
1.0,2013-01-02,1.0,3,foo_74901
1.0,2013-01-02,1.0,3,foo_74902
1.0,2013-01-02,1.0,3,foo_74903
1.0,2013-01-02,1.0,3,foo_74904
1.0,2013-01-02,1.0,3,foo_74905
1.0,2013-01-02,1.0,3,foo_74906
1.0,2013-01-02,1.0,3,foo_74907
1.0,2013-01-02,1.0,3,foo_74908
1.0,2013-01-02,1.0,3,foo_74909
1.0,2013-01-02,1.0,3,foo_74910
1.0,2013-01-02,1.0,3,foo_74911
1.0,2013-01-02,1.0,3,foo_74912
1.0,2013-01-02,1.0,3,foo_74913
1.0,2013-01-02,1.0,3,foo_74914
1.0,2013-01-02,1.0,3,foo_74915
1.0,2013-01-02,1.0,3,foo_74916
1.0,2013-01-02,1.0,3,foo_74917
1.0,2013-01-02,1.0,3,foo_74918
1.0,2013-01-02,1.0,3,foo_74919
1.0,2013-01-02,1.0,3,foo_74920
1.0,2013-01-02,1.0,3,foo_74921
1.0,2013-01-02,1.0,3,foo_74922
1.0,2013-01-02,1.0,3,foo_74923
1.0,2013-01-02,1.0,3,foo_74924
1.0,2013-01-02,1.0,3,foo_74925
1.0,2013-01-02,1.0,3,foo_74926
1.0,2013-01-02,1.0,3,foo_74927
1.0,2013-01-02,1.0,3,foo_74928
1.0,2013-01-02,1.0,3,foo_74929
1.0,2013-01-02,1.0,3,foo_74930
1.0,2013-01-02,1.0,3,foo_74931
1.0,2013-01-02,1.0,3,foo_74932
1.0,2013-01-02,1.0,3,foo_74933
1.0,2013-01-02,1.0,3,foo_74934
1.0,2013-01-02,1.0,3,foo_74935
1.0,2013-01-02,1.0,3,foo_74936
1.0,2013-01-02,1.0,3,foo_74937
1.0,2013-01-02,1.0,3,foo_74938
1.0,2013-01-02,1.0,3,foo_74939
1.0,2013-01-02,1.0,3,foo_74940
1.0,2013-01-02,1.0,3,foo_74941
1.0,2013-01-02,1.0,3,foo_74942
1.0,2013-01-02,1.0,3,foo_74943
1.0,2013-01-02,1.0,3,foo_74944
1.0,2013-01-02,1.0,3,foo_74945
1.0,2013-01-02,1.0,3,foo_74946
1.0,2013-01-02,1.0,3,foo_74947
1.0,2013-01-02,1.0,3,foo_74948
1.0,2013-01-02,1.0,3,foo_74949
1.0,2013-01-02,1.0,3,foo_74950
1.0,2013-01-02,1.0,3,foo_74951
1.0,2013-01-02,1.0,3,foo_74952
1.0,2013-01-02,1.0,3,foo_74953
1.0,2013-01-02,1.0,3,foo_74954
1.0,2013-01-02,1.0,3,foo_74955
1.0,2013-01-02,1.0,3,foo_74956
1.0,2013-01-02,1.0,3,foo_74957
1.0,2013-01-02,1.0,3,foo_74958
1.0,2013-01-02,1.0,3,foo_74959
1.0,2013-01-02,1.0,3,foo_74960
1.0,2013-01-02,1.0,3,foo_74961
1.0,2013-01-02,1.0,3,foo_74962
1.0,2013-01-02,1.0,3,foo_74963
1.0,2013-01-02,1.0,3,foo_74964
1.0,2013-01-02,1.0,3,foo_74965
1.0,2013-01-02,1.0,3,foo_74966
1.0,2013-01-02,1.0,3,foo_74967
1.0,2013-01-02,1.0,3,foo_74968
1.0,2013-01-02,1.0,3,foo_74969
1.0,2013-01-02,1.0,3,foo_74970
1.0,2013-01-02,1.0,3,foo_74971
1.0,2013-01-02,1.0,3,foo_74972
1.0,2013-01-02,1.0,3,foo_74973
1.0,2013-01-02,1.0,3,foo_74974
1.0,2013-01-02,1.0,3,foo_74975
1.0,2013-01-02,1.0,3,foo_74976
1.0,2013-01-02,1.0,3,foo_74977
1.0,2013-01-02,1.0,3,foo_74978
1.0,2013-01-02,1.0,3,foo_74979
1.0,2013-01-02,1.0,3,foo_74980
1.0,2013-01-02,1.0,3,foo_74981
1.0,2013-01-02,1.0,3,foo_74982
1.0,2013-01-02,1.0,3,foo_74983
1.0,2013-01-02,1.0,3,foo_74984
1.0,2013-01-02,1.0,3,foo_74985
1.0,2013-01-02,1.0,3,foo_74986
1.0,2013-01-02,1.0,3,foo_74987
1.0,2013-01-02,1.0,3,foo_74988
1.0,2013-01-02,1.0,3,foo_74989
1.0,2013-01-02,1.0,3,foo_74990
1.0,2013-01-02,1.0,3,foo_74991
1.0,2013-01-02,1.0,3,foo_74992
1.0,2013-01-02,1.0,3,foo_74993
1.0,2013-01-02,1.0,3,foo_74994
1.0,2013-01-02,1.0,3,foo_74995
1.0,2013-01-02,1.0,3,foo_74996
1.0,2013-01-02,1.0,3,foo_74997
1.0,2013-01-02,1.0,3,foo_74998
1.0,2013-01-02,1.0,3,foo_74999
1.0,2013-01-02,1.0,3,foo_75000
1.0,2013-01-02,1.0,3,foo_75001
1.0,2013-01-02,1.0,3,foo_75002
1.0,2013-01-02,1.0,3,foo_75003
1.0,2013-01-02,1.0,3,foo_75004
1.0,2013-01-02,1.0,3,foo_75005
1.0,2013-01-02,1.0,3,foo_75006
1.0,2013-01-02,1.0,3,foo_75007
1.0,2013-01-02,1.0,3,foo_75008
1.0,2013-01-02,1.0,3,foo_75009
1.0,2013-01-02,1.0,3,foo_75010
1.0,2013-01-02,1.0,3,foo_75011
1.0,2013-01-02,1.0,3,foo_75012
1.0,2013-01-02,1.0,3,foo_75013
1.0,2013-01-02,1.0,3,foo_75014
1.0,2013-01-02,1.0,3,foo_75015
1.0,2013-01-02,1.0,3,foo_75016
1.0,2013-01-02,1.0,3,foo_75017
1.0,2013-01-02,1.0,3,foo_75018
1.0,2013-01-02,1.0,3,foo_75019
1.0,2013-01-02,1.0,3,foo_75020
1.0,2013-01-02,1.0,3,foo_75021
1.0,2013-01-02,1.0,3,foo_75022
1.0,2013-01-02,1.0,3,foo_75023
1.0,2013-01-02,1.0,3,foo_75024
1.0,2013-01-02,1.0,3,foo_75025
1.0,2013-01-02,1.0,3,foo_75026
1.0,2013-01-02,1.0,3,foo_75027
1.0,2013-01-02,1.0,3,foo_75028
1.0,2013-01-02,1.0,3,foo_75029
1.0,2013-01-02,1.0,3,foo_75030
1.0,2013-01-02,1.0,3,foo_75031
1.0,2013-01-02,1.0,3,foo_75032
1.0,2013-01-02,1.0,3,foo_75033
1.0,2013-01-02,1.0,3,foo_75034
1.0,2013-01-02,1.0,3,foo_75035
1.0,2013-01-02,1.0,3,foo_75036
1.0,2013-01-02,1.0,3,foo_75037
1.0,2013-01-02,1.0,3,foo_75038
1.0,2013-01-02,1.0,3,foo_75039
1.0,2013-01-02,1.0,3,foo_75040
1.0,2013-01-02,1.0,3,foo_75041
1.0,2013-01-02,1.0,3,foo_75042
1.0,2013-01-02,1.0,3,foo_75043
1.0,2013-01-02,1.0,3,foo_75044
1.0,2013-01-02,1.0,3,foo_75045
1.0,2013-01-02,1.0,3,foo_75046
1.0,2013-01-02,1.0,3,foo_75047
1.0,2013-01-02,1.0,3,foo_75048
1.0,2013-01-02,1.0,3,foo_75049
1.0,2013-01-02,1.0,3,foo_75050
1.0,2013-01-02,1.0,3,foo_75051
1.0,2013-01-02,1.0,3,foo_75052
1.0,2013-01-02,1.0,3,foo_75053
1.0,2013-01-02,1.0,3,foo_75054
1.0,2013-01-02,1.0,3,foo_75055
1.0,2013-01-02,1.0,3,foo_75056
1.0,2013-01-02,1.0,3,foo_75057
1.0,2013-01-02,1.0,3,foo_75058
1.0,2013-01-02,1.0,3,foo_75059
1.0,2013-01-02,1.0,3,foo_75060
1.0,2013-01-02,1.0,3,foo_75061
1.0,2013-01-02,1.0,3,foo_75062
1.0,2013-01-02,1.0,3,foo_75063
1.0,2013-01-02,1.0,3,foo_75064
1.0,2013-01-02,1.0,3,foo_75065
1.0,2013-01-02,1.0,3,foo_75066
1.0,2013-01-02,1.0,3,foo_75067
1.0,2013-01-02,1.0,3,foo_75068
1.0,2013-01-02,1.0,3,foo_75069
1.0,2013-01-02,1.0,3,foo_75070
1.0,2013-01-02,1.0,3,foo_75071
1.0,2013-01-02,1.0,3,foo_75072
1.0,2013-01-02,1.0,3,foo_75073
1.0,2013-01-02,1.0,3,foo_75074
1.0,2013-01-02,1.0,3,foo_75075
1.0,2013-01-02,1.0,3,foo_75076
1.0,2013-01-02,1.0,3,foo_75077
1.0,2013-01-02,1.0,3,foo_75078
1.0,2013-01-02,1.0,3,foo_75079
1.0,2013-01-02,1.0,3,foo_75080
1.0,2013-01-02,1.0,3,foo_75081
1.0,2013-01-02,1.0,3,foo_75082
1.0,2013-01-02,1.0,3,foo_75083
1.0,2013-01-02,1.0,3,foo_75084
1.0,2013-01-02,1.0,3,foo_75085
1.0,2013-01-02,1.0,3,foo_75086
1.0,2013-01-02,1.0,3,foo_75087
1.0,2013-01-02,1.0,3,foo_75088
1.0,2013-01-02,1.0,3,foo_75089
1.0,2013-01-02,1.0,3,foo_75090
1.0,2013-01-02,1.0,3,foo_75091
1.0,2013-01-02,1.0,3,foo_75092
1.0,2013-01-02,1.0,3,foo_75093
1.0,2013-01-02,1.0,3,foo_75094
1.0,2013-01-02,1.0,3,foo_75095
1.0,2013-01-02,1.0,3,foo_75096
1.0,2013-01-02,1.0,3,foo_75097
1.0,2013-01-02,1.0,3,foo_75098
1.0,2013-01-02,1.0,3,foo_75099
1.0,2013-01-02,1.0,3,foo_75100
1.0,2013-01-02,1.0,3,foo_75101
1.0,2013-01-02,1.0,3,foo_75102
1.0,2013-01-02,1.0,3,foo_75103
1.0,2013-01-02,1.0,3,foo_75104
1.0,2013-01-02,1.0,3,foo_75105
1.0,2013-01-02,1.0,3,foo_75106
1.0,2013-01-02,1.0,3,foo_75107
1.0,2013-01-02,1.0,3,foo_75108
1.0,2013-01-02,1.0,3,foo_75109
1.0,2013-01-02,1.0,3,foo_75110
1.0,2013-01-02,1.0,3,foo_75111
1.0,2013-01-02,1.0,3,foo_75112
1.0,2013-01-02,1.0,3,foo_75113
1.0,2013-01-02,1.0,3,foo_75114
1.0,2013-01-02,1.0,3,foo_75115
1.0,2013-01-02,1.0,3,foo_75116
1.0,2013-01-02,1.0,3,foo_75117
1.0,2013-01-02,1.0,3,foo_75118
1.0,2013-01-02,1.0,3,foo_75119
1.0,2013-01-02,1.0,3,foo_75120
1.0,2013-01-02,1.0,3,foo_75121
1.0,2013-01-02,1.0,3,foo_75122
1.0,2013-01-02,1.0,3,foo_75123
1.0,2013-01-02,1.0,3,foo_75124
1.0,2013-01-02,1.0,3,foo_75125
1.0,2013-01-02,1.0,3,foo_75126
1.0,2013-01-02,1.0,3,foo_75127
1.0,2013-01-02,1.0,3,foo_75128
1.0,2013-01-02,1.0,3,foo_75129
1.0,2013-01-02,1.0,3,foo_75130
1.0,2013-01-02,1.0,3,foo_75131
1.0,2013-01-02,1.0,3,foo_75132
1.0,2013-01-02,1.0,3,foo_75133
1.0,2013-01-02,1.0,3,foo_75134
1.0,2013-01-02,1.0,3,foo_75135
1.0,2013-01-02,1.0,3,foo_75136
1.0,2013-01-02,1.0,3,foo_75137
1.0,2013-01-02,1.0,3,foo_75138
1.0,2013-01-02,1.0,3,foo_75139
1.0,2013-01-02,1.0,3,foo_75140
1.0,2013-01-02,1.0,3,foo_75141
1.0,2013-01-02,1.0,3,foo_75142
1.0,2013-01-02,1.0,3,foo_75143
1.0,2013-01-02,1.0,3,foo_75144
1.0,2013-01-02,1.0,3,foo_75145
1.0,2013-01-02,1.0,3,foo_75146
1.0,2013-01-02,1.0,3,foo_75147
1.0,2013-01-02,1.0,3,foo_75148
1.0,2013-01-02,1.0,3,foo_75149
1.0,2013-01-02,1.0,3,foo_75150
1.0,2013-01-02,1.0,3,foo_75151
1.0,2013-01-02,1.0,3,foo_75152
1.0,2013-01-02,1.0,3,foo_75153
1.0,2013-01-02,1.0,3,foo_75154
1.0,2013-01-02,1.0,3,foo_75155
1.0,2013-01-02,1.0,3,foo_75156
1.0,2013-01-02,1.0,3,foo_75157
1.0,2013-01-02,1.0,3,foo_75158
1.0,2013-01-02,1.0,3,foo_75159
1.0,2013-01-02,1.0,3,foo_75160
1.0,2013-01-02,1.0,3,foo_75161
1.0,2013-01-02,1.0,3,foo_75162
1.0,2013-01-02,1.0,3,foo_75163
1.0,2013-01-02,1.0,3,foo_75164
1.0,2013-01-02,1.0,3,foo_75165
1.0,2013-01-02,1.0,3,foo_75166
1.0,2013-01-02,1.0,3,foo_75167
1.0,2013-01-02,1.0,3,foo_75168
1.0,2013-01-02,1.0,3,foo_75169
1.0,2013-01-02,1.0,3,foo_75170
1.0,2013-01-02,1.0,3,foo_75171
1.0,2013-01-02,1.0,3,foo_75172
1.0,2013-01-02,1.0,3,foo_75173
1.0,2013-01-02,1.0,3,foo_75174
1.0,2013-01-02,1.0,3,foo_75175
1.0,2013-01-02,1.0,3,foo_75176
1.0,2013-01-02,1.0,3,foo_75177
1.0,2013-01-02,1.0,3,foo_75178
1.0,2013-01-02,1.0,3,foo_75179
1.0,2013-01-02,1.0,3,foo_75180
1.0,2013-01-02,1.0,3,foo_75181
1.0,2013-01-02,1.0,3,foo_75182
1.0,2013-01-02,1.0,3,foo_75183
1.0,2013-01-02,1.0,3,foo_75184
1.0,2013-01-02,1.0,3,foo_75185
1.0,2013-01-02,1.0,3,foo_75186
1.0,2013-01-02,1.0,3,foo_75187
1.0,2013-01-02,1.0,3,foo_75188
1.0,2013-01-02,1.0,3,foo_75189
1.0,2013-01-02,1.0,3,foo_75190
1.0,2013-01-02,1.0,3,foo_75191
1.0,2013-01-02,1.0,3,foo_75192
1.0,2013-01-02,1.0,3,foo_75193
1.0,2013-01-02,1.0,3,foo_75194
1.0,2013-01-02,1.0,3,foo_75195
1.0,2013-01-02,1.0,3,foo_75196
1.0,2013-01-02,1.0,3,foo_75197
1.0,2013-01-02,1.0,3,foo_75198
1.0,2013-01-02,1.0,3,foo_75199
1.0,2013-01-02,1.0,3,foo_75200
1.0,2013-01-02,1.0,3,foo_75201
1.0,2013-01-02,1.0,3,foo_75202
1.0,2013-01-02,1.0,3,foo_75203
1.0,2013-01-02,1.0,3,foo_75204
1.0,2013-01-02,1.0,3,foo_75205
1.0,2013-01-02,1.0,3,foo_75206
1.0,2013-01-02,1.0,3,foo_75207
1.0,2013-01-02,1.0,3,foo_75208
1.0,2013-01-02,1.0,3,foo_75209
1.0,2013-01-02,1.0,3,foo_75210
1.0,2013-01-02,1.0,3,foo_75211
1.0,2013-01-02,1.0,3,foo_75212
1.0,2013-01-02,1.0,3,foo_75213
1.0,2013-01-02,1.0,3,foo_75214
1.0,2013-01-02,1.0,3,foo_75215
1.0,2013-01-02,1.0,3,foo_75216
1.0,2013-01-02,1.0,3,foo_75217
1.0,2013-01-02,1.0,3,foo_75218
1.0,2013-01-02,1.0,3,foo_75219
1.0,2013-01-02,1.0,3,foo_75220
1.0,2013-01-02,1.0,3,foo_75221
1.0,2013-01-02,1.0,3,foo_75222
1.0,2013-01-02,1.0,3,foo_75223
1.0,2013-01-02,1.0,3,foo_75224
1.0,2013-01-02,1.0,3,foo_75225
1.0,2013-01-02,1.0,3,foo_75226
1.0,2013-01-02,1.0,3,foo_75227
1.0,2013-01-02,1.0,3,foo_75228
1.0,2013-01-02,1.0,3,foo_75229
1.0,2013-01-02,1.0,3,foo_75230
1.0,2013-01-02,1.0,3,foo_75231
1.0,2013-01-02,1.0,3,foo_75232
1.0,2013-01-02,1.0,3,foo_75233
1.0,2013-01-02,1.0,3,foo_75234
1.0,2013-01-02,1.0,3,foo_75235
1.0,2013-01-02,1.0,3,foo_75236
1.0,2013-01-02,1.0,3,foo_75237
1.0,2013-01-02,1.0,3,foo_75238
1.0,2013-01-02,1.0,3,foo_75239
1.0,2013-01-02,1.0,3,foo_75240
1.0,2013-01-02,1.0,3,foo_75241
1.0,2013-01-02,1.0,3,foo_75242
1.0,2013-01-02,1.0,3,foo_75243
1.0,2013-01-02,1.0,3,foo_75244
1.0,2013-01-02,1.0,3,foo_75245
1.0,2013-01-02,1.0,3,foo_75246
1.0,2013-01-02,1.0,3,foo_75247
1.0,2013-01-02,1.0,3,foo_75248
1.0,2013-01-02,1.0,3,foo_75249
1.0,2013-01-02,1.0,3,foo_75250
1.0,2013-01-02,1.0,3,foo_75251
1.0,2013-01-02,1.0,3,foo_75252
1.0,2013-01-02,1.0,3,foo_75253
1.0,2013-01-02,1.0,3,foo_75254
1.0,2013-01-02,1.0,3,foo_75255
1.0,2013-01-02,1.0,3,foo_75256
1.0,2013-01-02,1.0,3,foo_75257
1.0,2013-01-02,1.0,3,foo_75258
1.0,2013-01-02,1.0,3,foo_75259
1.0,2013-01-02,1.0,3,foo_75260
1.0,2013-01-02,1.0,3,foo_75261
1.0,2013-01-02,1.0,3,foo_75262
1.0,2013-01-02,1.0,3,foo_75263
1.0,2013-01-02,1.0,3,foo_75264
1.0,2013-01-02,1.0,3,foo_75265
1.0,2013-01-02,1.0,3,foo_75266
1.0,2013-01-02,1.0,3,foo_75267
1.0,2013-01-02,1.0,3,foo_75268
1.0,2013-01-02,1.0,3,foo_75269
1.0,2013-01-02,1.0,3,foo_75270
